equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
0,100000000,1000000000000,-0.5,0.4,0.6,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.4,0.6,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.6,0.4,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.6,0.4,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.6,0.4,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.6,0.4,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.6,0.4,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.6,0.4,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.6,0.4,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.7,0.3,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.7,0.3,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.7,0.3,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.7,0.3,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.7,0.3,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.7,0.3,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.7,0.3,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.75,0.25,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.75,0.25,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.75,0.25,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.75,0.25,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.75,0.25,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.75,0.25,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.75,0.25,847,0.45,0.54,54.19
0,1,100000000000000,-0.5,0.8,0.2,1195,0.47,0.42,55.31
0,1000000,100000000000000,-0.5,0.8,0.2,1195,0.47,0.42,55.31
0,10000000,100000000000000,-0.5,0.8,0.2,1180,0.47,0.43,55.34
0,10000000,1000000000,-0.5,0.8,0.2,333,0.85,0.15,58.26
0,50000000,10000000000,-0.5,0.8,0.2,785,-0.37,-0.16,56.18
0,100000000,1000000000000,-0.5,0.8,0.2,1128,0.4,0.37,55.5
0,1000000000,100000000000000,-0.5,0.8,0.2,847,0.45,0.54,54.19
