equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
0,10000000,100000000000000,-0.5,0.4,0.6,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.4,0.6,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.4,0.6,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.4,0.6,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.4,0.6,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.6,0.4,1204,-1.51,-0.34,39.12
0,1000000,100000000000000,-0.5,0.6,0.4,1204,-1.51,-0.34,39.12
0,10000000,100000000000000,-0.5,0.6,0.4,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.6,0.4,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.6,0.4,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.6,0.4,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.6,0.4,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.7,0.3,1204,-1.51,-0.34,39.12
0,1000000,100000000000000,-0.5,0.7,0.3,1204,-1.51,-0.34,39.12
0,10000000,100000000000000,-0.5,0.7,0.3,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.7,0.3,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.7,0.3,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.7,0.3,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.7,0.3,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.75,0.25,1204,-1.51,-0.34,39.12
0,1000000,100000000000000,-0.5,0.75,0.25,1204,-1.51,-0.34,39.12
0,10000000,100000000000000,-0.5,0.75,0.25,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.75,0.25,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.75,0.25,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.75,0.25,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.75,0.25,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.8,0.2,1204,-1.51,-0.34,39.12
0,1000000,100000000000000,-0.5,0.8,0.2,1204,-1.51,-0.34,39.12
0,10000000,100000000000000,-0.5,0.8,0.2,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.8,0.2,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.8,0.2,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.8,0.2,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.8,0.2,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.85,0.15,1204,-1.51,-0.34,39.12
0,1000000,100000000000000,-0.5,0.85,0.15,1204,-1.51,-0.34,39.12
0,10000000,100000000000000,-0.5,0.85,0.15,1122,-1.28,-0.3,40.64
0,10000000,1000000000,-0.5,0.85,0.15,823,-3.04,-0.22,37.18
0,50000000,10000000000,-0.5,0.85,0.15,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.85,0.15,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.85,0.15,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.9,0.1,1203,-1.51,-0.34,39.15
0,1000000,100000000000000,-0.5,0.9,0.1,1203,-1.51,-0.34,39.15
0,10000000,100000000000000,-0.5,0.9,0.1,1121,-1.28,-0.3,40.68
0,10000000,1000000000,-0.5,0.9,0.1,822,-3.04,-0.22,37.23
0,50000000,10000000000,-0.5,0.9,0.1,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.9,0.1,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.9,0.1,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,0.95,0.05,1202,-1.51,-0.34,39.18
0,1000000,100000000000000,-0.5,0.95,0.05,1202,-1.51,-0.34,39.18
0,10000000,100000000000000,-0.5,0.95,0.05,1121,-1.28,-0.3,40.68
0,10000000,1000000000,-0.5,0.95,0.05,822,-3.04,-0.22,37.23
0,50000000,10000000000,-0.5,0.95,0.05,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,0.95,0.05,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,0.95,0.05,299,-0.77,-0.52,50.17
0,1,100000000000000,-0.5,1.0,0.0,1201,-1.51,-0.34,39.22
0,1000000,100000000000000,-0.5,1.0,0.0,1201,-1.51,-0.34,39.22
0,10000000,100000000000000,-0.5,1.0,0.0,1121,-1.28,-0.3,40.68
0,10000000,1000000000,-0.5,1.0,0.0,822,-3.04,-0.22,37.23
0,50000000,10000000000,-0.5,1.0,0.0,885,-0.69,-0.09,42.37
0,100000000,1000000000000,-0.5,1.0,0.0,831,-0.96,-0.29,45.97
0,1000000000,100000000000000,-0.5,1.0,0.0,299,-0.77,-0.52,50.17
1,1,100000000000000,0,0.0,1.0,1084,-2.4,-2.4,38.28
1,1000000,100000000000000,0,0.0,1.0,1084,-2.4,-2.4,38.28
1,10000000,100000000000000,0,0.0,1.0,1006,-2.27,-2.27,39.86
1,10000000,1000000000,0,0.0,1.0,746,-3.26,-3.26,36.6
1,50000000,10000000000,0,0.0,1.0,790,-1.73,-1.73,41.39
1,100000000,1000000000000,0,0.0,1.0,736,-0.86,-0.86,44.84
1,1000000000,100000000000000,0,0.0,1.0,260,0.56,0.56,49.23
1,1,100000000000000,0,0.2,0.8,733,-1.91,-1.91,38.74
1,1000000,100000000000000,0,0.2,0.8,733,-1.91,-1.91,38.74
1,10000000,100000000000000,0,0.2,0.8,674,-1.98,-1.98,40.65
1,10000000,1000000000,0,0.2,0.8,505,-3.01,-3.01,37.62
