equal_investment,min_market_cap,max_market_cap,min_score_threshold,technical_weight,sentiment_weight,total_operations,roi,avg_profit_per_op,win_rate
1,10000000,100000000000000,0.3,0.6,0.4,10,1.19,1.19,70.0
1,10000000,1000000000,0.3,0.6,0.4,3,1.98,1.98,66.67
1,50000000,10000000000,0.3,0.6,0.4,9,1.22,1.22,66.67
1,100000000,1000000000000,0.3,0.6,0.4,10,1.19,1.19,70.0
1,1000000000,100000000000000,0.3,0.6,0.4,7,0.85,0.85,71.43
1,1,100000000000000,0.3,0.7,0.3,5,0.28,0.28,60.0
1,1000000,100000000000000,0.3,0.7,0.3,5,0.28,0.28,60.0
1,10000000,100000000000000,0.3,0.7,0.3,5,0.28,0.28,60.0
1,10000000,1000000000,0.3,0.7,0.3,1,3.33,3.33,100.0
1,50000000,10000000000,0.3,0.7,0.3,4,0.11,0.11,50.0
1,100000000,1000000000000,0.3,0.7,0.3,5,0.28,0.28,60.0
1,1000000000,100000000000000,0.3,0.7,0.3,4,-0.49,-0.49,50.0
1,1,100000000000000,0.3,0.75,0.25,4,0.95,0.95,75.0
1,1000000,100000000000000,0.3,0.75,0.25,4,0.95,0.95,75.0
1,10000000,100000000000000,0.3,0.75,0.25,4,0.95,0.95,75.0
1,10000000,1000000000,0.3,0.75,0.25,1,3.33,3.33,100.0
1,50000000,10000000000,0.3,0.75,0.25,3,0.95,0.95,66.67
1,100000000,1000000000000,0.3,0.75,0.25,4,0.95,0.95,75.0
1,1000000000,100000000000000,0.3,0.75,0.25,3,0.16,0.16,66.67
1,1,100000000000000,0.3,0.8,0.2,3,0.16,0.16,66.67
1,1000000,100000000000000,0.3,0.8,0.2,3,0.16,0.16,66.67
1,10000000,100000000000000,0.3,0.8,0.2,3,0.16,0.16,66.67
1,10000000,1000000000,0.3,0.8,0.2,0,0,0,0
1,50000000,10000000000,0.3,0.8,0.2,2,-0.24,-0.24,50.0
1,100000000,1000000000000,0.3,0.8,0.2,3,0.16,0.16,66.67
1,1000000000,100000000000000,0.3,0.8,0.2,3,0.16,0.16,66.67
1,1,100000000000000,0.3,0.85,0.15,4,-0.54,-0.54,50.0
1,1000000,100000000000000,0.3,0.85,0.15,4,-0.54,-0.54,50.0
1,10000000,100000000000000,0.3,0.85,0.15,4,-0.54,-0.54,50.0
1,10000000,1000000000,0.3,0.85,0.15,0,0,0,0
1,50000000,10000000000,0.3,0.85,0.15,2,-0.24,-0.24,50.0
1,100000000,1000000000000,0.3,0.85,0.15,4,-0.54,-0.54,50.0
1,1000000000,100000000000000,0.3,0.85,0.15,4,-0.54,-0.54,50.0
1,1,100000000000000,0.3,0.9,0.1,5,0.64,0.64,60.0
1,1000000,100000000000000,0.3,0.9,0.1,5,0.64,0.64,60.0
1,10000000,100000000000000,0.3,0.9,0.1,5,0.64,0.64,60.0
1,10000000,1000000000,0.3,0.9,0.1,0,0,0,0
1,50000000,10000000000,0.3,0.9,0.1,2,-0.24,-0.24,50.0
1,100000000,1000000000000,0.3,0.9,0.1,5,0.64,0.64,60.0
1,1000000000,100000000000000,0.3,0.9,0.1,5,0.64,0.64,60.0
1,1,100000000000000,0.3,0.95,0.05,8,-0.57,-0.57,62.5
1,1000000,100000000000000,0.3,0.95,0.05,8,-0.57,-0.57,62.5
1,10000000,100000000000000,0.3,0.95,0.05,8,-0.57,-0.57,62.5
1,10000000,1000000000,0.3,0.95,0.05,1,2.95,2.95,100.0
1,50000000,10000000000,0.3,0.95,0.05,4,-2.4,-2.4,50.0
1,100000000,1000000000000,0.3,0.95,0.05,8,-0.57,-0.57,62.5
1,1000000000,100000000000000,0.3,0.95,0.05,7,-1.07,-1.07,57.14
1,1,100000000000000,0.3,1.0,0.0,11,-0.13,-0.13,54.55
1,1000000,100000000000000,0.3,1.0,0.0,11,-0.13,-0.13,54.55
1,10000000,100000000000000,0.3,1.0,0.0,11,-0.13,-0.13,54.55
1,10000000,1000000000,0.3,1.0,0.0,3,-1.39,-1.39,33.33
1,50000000,10000000000,0.3,1.0,0.0,6,-2.79,-2.79,33.33
1,100000000,1000000000000,0.3,1.0,0.0,11,-0.13,-0.13,54.55
1,1000000000,100000000000000,0.3,1.0,0.0,8,0.34,0.34,62.5
0,1,100000000000000,0.3,0.0,1.0,83,0.96,0.78,57.83
0,1000000,100000000000000,0.3,0.0,1.0,83,0.96,0.78,57.83
0,10000000,100000000000000,0.3,0.0,1.0,83,0.96,0.78,57.83
0,10000000,1000000000,0.3,0.0,1.0,27,-3.66,-1.06,44.44
0,50000000,10000000000,0.3,0.0,1.0,58,-1.72,-0.75,51.72
0,100000000,1000000000000,0.3,0.0,1.0,81,0.86,0.69,58.02
0,1000000000,100000000000000,0.3,0.0,1.0,56,1.57,1.67,64.29
0,1,100000000000000,0.3,0.2,0.8,62,0.91,0.66,56.45
0,1000000,100000000000000,0.3,0.2,0.8,62,0.91,0.66,56.45
0,10000000,100000000000000,0.3,0.2,0.8,62,0.91,0.66,56.45
0,10000000,1000000000,0.3,0.2,0.8,21,-1.67,-0.45,42.86
0,50000000,10000000000,0.3,0.2,0.8,47,-0.41,-0.17,51.06
0,100000000,1000000000000,0.3,0.2,0.8,60,0.76,0.55,56.67
0,1000000000,100000000000000,0.3,0.2,0.8,41,1.28,1.23,63.41
0,1,100000000000000,0.3,0.4,0.6,31,0.61,0.32,58.06
0,1000000,100000000000000,0.3,0.4,0.6,31,0.61,0.32,58.06
0,10000000,100000000000000,0.3,0.4,0.6,31,0.61,0.32,58.06
0,10000000,1000000000,0.3,0.4,0.6,13,-1.94,-0.59,46.15
0,50000000,10000000000,0.3,0.4,0.6,26,0.41,0.16,57.69
0,100000000,1000000000000,0.3,0.4,0.6,31,0.61,0.32,58.06
0,1000000000,100000000000000,0.3,0.4,0.6,18,1.45,0.97,66.67
0,1,100000000000000,0.3,0.6,0.4,10,1.73,0.96,70.0
0,1000000,100000000000000,0.3,0.6,0.4,10,1.73,0.96,70.0
0,10000000,100000000000000,0.3,0.6,0.4,10,1.73,0.96,70.0
0,10000000,1000000000,0.3,0.6,0.4,3,2.36,0.84,66.67
0,50000000,10000000000,0.3,0.6,0.4,9,1.86,0.98,66.67
0,100000000,1000000000000,0.3,0.6,0.4,10,1.73,0.96,70.0
0,1000000000,100000000000000,0.3,0.6,0.4,7,1.58,1.01,71.43
0,1,100000000000000,0.3,0.7,0.3,5,0.58,0.33,60.0
0,1000000,100000000000000,0.3,0.7,0.3,5,0.58,0.33,60.0
0,10000000,100000000000000,0.3,0.7,0.3,5,0.58,0.33,60.0
0,10000000,1000000000,0.3,0.7,0.3,1,3.33,0.69,100.0
0,50000000,10000000000,0.3,0.7,0.3,4,0.43,0.22,50.0
0,100000000,1000000000000,0.3,0.7,0.3,5,0.58,0.33,60.0
0,1000000000,100000000000000,0.3,0.7,0.3,4,0.36,0.24,50.0
0,1,100000000000000,0.3,0.75,0.25,4,1.24,0.72,75.0
0,1000000,100000000000000,0.3,0.75,0.25,4,1.24,0.72,75.0
0,10000000,100000000000000,0.3,0.75,0.25,4,1.24,0.72,75.0
0,10000000,1000000000,0.3,0.75,0.25,1,3.33,0.69,100.0
0,50000000,10000000000,0.3,0.75,0.25,3,1.39,0.7,66.67
0,100000000,1000000000000,0.3,0.75,0.25,4,1.24,0.72,75.0
0,1000000000,100000000000000,0.3,0.75,0.25,3,1.03,0.72,66.67
0,1,100000000000000,0.3,0.8,0.2,3,1.03,0.72,66.67
0,1000000,100000000000000,0.3,0.8,0.2,3,1.03,0.72,66.67
0,10000000,100000000000000,0.3,0.8,0.2,3,1.03,0.72,66.67
0,10000000,1000000000,0.3,0.8,0.2,0,0,0,0
0,50000000,10000000000,0.3,0.8,0.2,2,1.08,0.7,50.0
0,100000000,1000000000000,0.3,0.8,0.2,3,1.03,0.72,66.67
0,1000000000,100000000000000,0.3,0.8,0.2,3,1.03,0.72,66.67
0,1,100000000000000,0.3,0.85,0.15,4,-1.61,-3.1,50.0
0,1000000,100000000000000,0.3,0.85,0.15,4,-1.61,-3.1,50.0
0,10000000,100000000000000,0.3,0.85,0.15,4,-1.61,-3.1,50.0
0,10000000,1000000000,0.3,0.85,0.15,0,0,0,0
0,50000000,10000000000,0.3,0.85,0.15,2,1.08,0.7,50.0
0,100000000,1000000000000,0.3,0.85,0.15,4,-1.61,-3.1,50.0
0,1000000000,100000000000000,0.3,0.85,0.15,4,-1.61,-3.1,50.0
0,1,100000000000000,0.3,0.9,0.1,5,-0.73,-1.28,60.0
0,1000000,100000000000000,0.3,0.9,0.1,5,-0.73,-1.28,60.0
0,10000000,100000000000000,0.3,0.9,0.1,5,-0.73,-1.28,60.0
0,10000000,1000000000,0.3,0.9,0.1,0,0,0,0
0,50000000,10000000000,0.3,0.9,0.1,2,1.08,0.7,50.0
0,100000000,1000000000000,0.3,0.9,0.1,5,-0.73,-1.28,60.0
0,1000000000,100000000000000,0.3,0.9,0.1,5,-0.73,-1.28,60.0
0,1,100000000000000,0.3,0.95,0.05,8,-0.32,-0.47,62.5
0,1000000,100000000000000,0.3,0.95,0.05,8,-0.32,-0.47,62.5
0,10000000,100000000000000,0.3,0.95,0.05,8,-0.32,-0.47,62.5
0,10000000,1000000000,0.3,0.95,0.05,1,2.95,0.83,100.0
0,50000000,10000000000,0.3,0.95,0.05,4,0.14,0.06,50.0
0,100000000,1000000000000,0.3,0.95,0.05,8,-0.32,-0.47,62.5
0,1000000000,100000000000000,0.3,0.95,0.05,7,-0.39,-0.66,57.14
0,1,100000000000000,0.3,1.0,0.0,11,0.41,0.48,54.55
0,1000000,100000000000000,0.3,1.0,0.0,11,0.41,0.48,54.55
0,10000000,100000000000000,0.3,1.0,0.0,11,0.41,0.48,54.55
0,10000000,1000000000,0.3,1.0,0.0,3,0.14,0.02,33.33
0,50000000,10000000000,0.3,1.0,0.0,6,-0.27,-0.09,33.33
0,100000000,1000000000000,0.3,1.0,0.0,11,0.41,0.48,54.55
0,1000000000,100000000000000,0.3,1.0,0.0,8,0.42,0.66,62.5
1,1,100000000000000,0.35,0.0,1.0,64,-0.23,-0.23,56.25
1,1000000,100000000000000,0.35,0.0,1.0,64,-0.23,-0.23,56.25
1,10000000,100000000000000,0.35,0.0,1.0,64,-0.23,-0.23,56.25
1,10000000,1000000000,0.35,0.0,1.0,23,-2.28,-2.28,43.48
1,50000000,10000000000,0.35,0.0,1.0,49,-0.81,-0.81,51.02
1,100000000,1000000000000,0.35,0.0,1.0,62,-0.2,-0.2,56.45
1,1000000000,100000000000000,0.35,0.0,1.0,41,0.92,0.92,63.41
1,1,100000000000000,0.35,0.2,0.8,40,-1.25,-1.25,47.5
1,1000000,100000000000000,0.35,0.2,0.8,40,-1.25,-1.25,47.5
1,10000000,100000000000000,0.35,0.2,0.8,40,-1.25,-1.25,47.5
1,10000000,1000000000,0.35,0.2,0.8,17,-3.73,-3.73,35.29
1,50000000,10000000000,0.35,0.2,0.8,33,-1.41,-1.41,45.45
1,100000000,1000000000000,0.35,0.2,0.8,39,-1.11,-1.11,48.72
1,1000000000,100000000000000,0.35,0.2,0.8,23,0.59,0.59,56.52
1,1,100000000000000,0.35,0.4,0.6,19,-1.8,-1.8,47.37
1,1000000,100000000000000,0.35,0.4,0.6,19,-1.8,-1.8,47.37
1,10000000,100000000000000,0.35,0.4,0.6,19,-1.8,-1.8,47.37
1,10000000,1000000000,0.35,0.4,0.6,8,-3.13,-3.13,50.0
1,50000000,10000000000,0.35,0.4,0.6,16,-1.6,-1.6,50.0
1,100000000,1000000000000,0.35,0.4,0.6,19,-1.8,-1.8,47.37
1,1000000000,100000000000000,0.35,0.4,0.6,11,-0.82,-0.82,45.45
1,1,100000000000000,0.35,0.6,0.4,5,0.28,0.28,60.0
1,1000000,100000000000000,0.35,0.6,0.4,5,0.28,0.28,60.0
1,10000000,100000000000000,0.35,0.6,0.4,5,0.28,0.28,60.0
1,10000000,1000000000,0.35,0.6,0.4,1,3.33,3.33,100.0
1,50000000,10000000000,0.35,0.6,0.4,4,0.11,0.11,50.0
1,100000000,1000000000000,0.35,0.6,0.4,5,0.28,0.28,60.0
1,1000000000,100000000000000,0.35,0.6,0.4,4,-0.49,-0.49,50.0
1,1,100000000000000,0.35,0.7,0.3,3,0.16,0.16,66.67
1,1000000,100000000000000,0.35,0.7,0.3,3,0.16,0.16,66.67
1,10000000,100000000000000,0.35,0.7,0.3,3,0.16,0.16,66.67
1,10000000,1000000000,0.35,0.7,0.3,0,0,0,0
1,50000000,10000000000,0.35,0.7,0.3,2,-0.24,-0.24,50.0
1,100000000,1000000000000,0.35,0.7,0.3,3,0.16,0.16,66.67
1,1000000000,100000000000000,0.35,0.7,0.3,3,0.16,0.16,66.67
1,1,100000000000000,0.35,0.75,0.25,2,-0.42,-0.42,50.0
1,1000000,100000000000000,0.35,0.75,0.25,2,-0.42,-0.42,50.0
1,10000000,100000000000000,0.35,0.75,0.25,2,-0.42,-0.42,50.0
1,10000000,1000000000,0.35,0.75,0.25,0,0,0,0
1,50000000,10000000000,0.35,0.75,0.25,1,-1.8,-1.8,0.0
1,100000000,1000000000000,0.35,0.75,0.25,2,-0.42,-0.42,50.0
1,1000000000,100000000000000,0.35,0.75,0.25,2,-0.42,-0.42,50.0
1,1,100000000000000,0.35,0.8,0.2,1,0.96,0.96,100.0
1,1000000,100000000000000,0.35,0.8,0.2,1,0.96,0.96,100.0
1,10000000,100000000000000,0.35,0.8,0.2,1,0.96,0.96,100.0
1,10000000,1000000000,0.35,0.8,0.2,0,0,0,0
1,50000000,10000000000,0.35,0.8,0.2,0,0,0,0
1,100000000,1000000000000,0.35,0.8,0.2,1,0.96,0.96,100.0
1,1000000000,100000000000000,0.35,0.8,0.2,1,0.96,0.96,100.0
1,1,100000000000000,0.35,0.85,0.15,1,0.96,0.96,100.0
1,1000000,100000000000000,0.35,0.85,0.15,1,0.96,0.96,100.0
1,10000000,100000000000000,0.35,0.85,0.15,1,0.96,0.96,100.0
1,10000000,1000000000,0.35,0.85,0.15,0,0,0,0
1,50000000,10000000000,0.35,0.85,0.15,0,0,0,0
1,100000000,1000000000000,0.35,0.85,0.15,1,0.96,0.96,100.0
1,1000000000,100000000000000,0.35,0.85,0.15,1,0.96,0.96,100.0
1,1,100000000000000,0.35,0.9,0.1,1,0.96,0.96,100.0
1,1000000,100000000000000,0.35,0.9,0.1,1,0.96,0.96,100.0
1,10000000,100000000000000,0.35,0.9,0.1,1,0.96,0.96,100.0
1,10000000,1000000000,0.35,0.9,0.1,0,0,0,0
1,50000000,10000000000,0.35,0.9,0.1,0,0,0,0
1,100000000,1000000000000,0.35,0.9,0.1,1,0.96,0.96,100.0
1,1000000000,100000000000000,0.35,0.9,0.1,1,0.96,0.96,100.0
1,1,100000000000000,0.35,0.95,0.05,2,-0.83,-0.83,50.0
1,1000000,100000000000000,0.35,0.95,0.05,2,-0.83,-0.83,50.0
1,10000000,100000000000000,0.35,0.95,0.05,2,-0.83,-0.83,50.0
1,10000000,1000000000,0.35,0.95,0.05,0,0,0,0
1,50000000,10000000000,0.35,0.95,0.05,0,0,0,0
1,100000000,1000000000000,0.35,0.95,0.05,2,-0.83,-0.83,50.0
1,1000000000,100000000000000,0.35,0.95,0.05,2,-0.83,-0.83,50.0
1,1,100000000000000,0.35,1.0,0.0,2,-0.83,-0.83,50.0
1,1000000,100000000000000,0.35,1.0,0.0,2,-0.83,-0.83,50.0
1,10000000,100000000000000,0.35,1.0,0.0,2,-0.83,-0.83,50.0
1,10000000,1000000000,0.35,1.0,0.0,0,0,0,0
1,50000000,10000000000,0.35,1.0,0.0,0,0,0,0
1,100000000,1000000000000,0.35,1.0,0.0,2,-0.83,-0.83,50.0
1,1000000000,100000000000000,0.35,1.0,0.0,2,-0.83,-0.83,50.0
0,1,100000000000000,0.35,0.0,1.0,64,1.51,1.18,56.25
0,1000000,100000000000000,0.35,0.0,1.0,64,1.51,1.18,56.25
0,10000000,100000000000000,0.35,0.0,1.0,64,1.51,1.18,56.25
0,10000000,1000000000,0.35,0.0,1.0,23,-1.5,-0.4,43.48
0,50000000,10000000000,0.35,0.0,1.0,49,-0.31,-0.13,51.02
0,100000000,1000000000000,0.35,0.0,1.0,62,1.4,1.08,56.45
0,1000000000,100000000000000,0.35,0.0,1.0,41,1.93,2.06,63.41
0,1,100000000000000,0.35,0.2,0.8,40,-0.34,-0.16,47.5
0,1000000,100000000000000,0.35,0.2,0.8,40,-0.34,-0.16,47.5
0,10000000,100000000000000,0.35,0.2,0.8,40,-0.34,-0.16,47.5
0,10000000,1000000000,0.35,0.2,0.8,17,-2.39,-0.67,35.29
0,50000000,10000000000,0.35,0.2,0.8,33,-0.1,-0.04,45.45
0,100000000,1000000000000,0.35,0.2,0.8,39,-0.31,-0.15,48.72
0,1000000000,100000000000000,0.35,0.2,0.8,23,0.36,0.22,56.52
0,1,100000000000000,0.35,0.4,0.6,19,0.13,0.06,47.37
0,1000000,100000000000000,0.35,0.4,0.6,19,0.13,0.06,47.37
0,10000000,100000000000000,0.35,0.4,0.6,19,0.13,0.06,47.37
0,10000000,1000000000,0.35,0.4,0.6,8,-1.22,-0.41,50.0
0,50000000,10000000000,0.35,0.4,0.6,16,0.13,0.06,50.0
0,100000000,1000000000000,0.35,0.4,0.6,19,0.13,0.06,47.37
0,1000000000,100000000000000,0.35,0.4,0.6,11,0.82,0.4,45.45
0,1,100000000000000,0.35,0.6,0.4,5,0.58,0.33,60.0
0,1000000,100000000000000,0.35,0.6,0.4,5,0.58,0.33,60.0
0,10000000,100000000000000,0.35,0.6,0.4,5,0.58,0.33,60.0
0,10000000,1000000000,0.35,0.6,0.4,1,3.33,0.69,100.0
0,50000000,10000000000,0.35,0.6,0.4,4,0.43,0.22,50.0
0,100000000,1000000000000,0.35,0.6,0.4,5,0.58,0.33,60.0
0,1000000000,100000000000000,0.35,0.6,0.4,4,0.36,0.24,50.0
0,1,100000000000000,0.35,0.7,0.3,3,1.03,0.72,66.67
0,1000000,100000000000000,0.35,0.7,0.3,3,1.03,0.72,66.67
0,10000000,100000000000000,0.35,0.7,0.3,3,1.03,0.72,66.67
0,10000000,1000000000,0.35,0.7,0.3,0,0,0,0
0,50000000,10000000000,0.35,0.7,0.3,2,1.08,0.7,50.0
0,100000000,1000000000000,0.35,0.7,0.3,3,1.03,0.72,66.67
0,1000000000,100000000000000,0.35,0.7,0.3,3,1.03,0.72,66.67
0,1,100000000000000,0.35,0.75,0.25,2,0.66,0.3,50.0
0,1000000,100000000000000,0.35,0.75,0.25,2,0.66,0.3,50.0
0,10000000,100000000000000,0.35,0.75,0.25,2,0.66,0.3,50.0
0,10000000,1000000000,0.35,0.75,0.25,0,0,0,0
0,50000000,10000000000,0.35,0.75,0.25,1,-1.8,-0.18,0.0
0,100000000,1000000000000,0.35,0.75,0.25,2,0.66,0.3,50.0
0,1000000000,100000000000000,0.35,0.75,0.25,2,0.66,0.3,50.0
0,1,100000000000000,0.35,0.8,0.2,1,0.96,0.77,100.0
0,1000000,100000000000000,0.35,0.8,0.2,1,0.96,0.77,100.0
0,10000000,100000000000000,0.35,0.8,0.2,1,0.96,0.77,100.0
0,10000000,1000000000,0.35,0.8,0.2,0,0,0,0
0,50000000,10000000000,0.35,0.8,0.2,0,0,0,0
0,100000000,1000000000000,0.35,0.8,0.2,1,0.96,0.77,100.0
0,1000000000,100000000000000,0.35,0.8,0.2,1,0.96,0.77,100.0
0,1,100000000000000,0.35,0.85,0.15,1,0.96,0.77,100.0
0,1000000,100000000000000,0.35,0.85,0.15,1,0.96,0.77,100.0
0,10000000,100000000000000,0.35,0.85,0.15,1,0.96,0.77,100.0
0,10000000,1000000000,0.35,0.85,0.15,0,0,0,0
0,50000000,10000000000,0.35,0.85,0.15,0,0,0,0
0,100000000,1000000000000,0.35,0.85,0.15,1,0.96,0.77,100.0
0,1000000000,100000000000000,0.35,0.85,0.15,1,0.96,0.77,100.0
0,1,100000000000000,0.35,0.9,0.1,1,0.96,0.77,100.0
0,1000000,100000000000000,0.35,0.9,0.1,1,0.96,0.77,100.0
0,10000000,100000000000000,0.35,0.9,0.1,1,0.96,0.77,100.0
0,10000000,1000000000,0.35,0.9,0.1,0,0,0,0
0,50000000,10000000000,0.35,0.9,0.1,0,0,0,0
0,100000000,1000000000000,0.35,0.9,0.1,1,0.96,0.77,100.0
0,1000000000,100000000000000,0.35,0.9,0.1,1,0.96,0.77,100.0
0,1,100000000000000,0.35,0.95,0.05,2,-2.16,-6.89,50.0
0,1000000,100000000000000,0.35,0.95,0.05,2,-2.16,-6.89,50.0
0,10000000,100000000000000,0.35,0.95,0.05,2,-2.16,-6.89,50.0
0,10000000,1000000000,0.35,0.95,0.05,0,0,0,0
0,50000000,10000000000,0.35,0.95,0.05,0,0,0,0
0,100000000,1000000000000,0.35,0.95,0.05,2,-2.16,-6.89,50.0
0,1000000000,100000000000000,0.35,0.95,0.05,2,-2.16,-6.89,50.0
0,1,100000000000000,0.35,1.0,0.0,2,-2.16,-6.89,50.0
0,1000000,100000000000000,0.35,1.0,0.0,2,-2.16,-6.89,50.0
0,10000000,100000000000000,0.35,1.0,0.0,2,-2.16,-6.89,50.0
0,10000000,1000000000,0.35,1.0,0.0,0,0,0,0
0,50000000,10000000000,0.35,1.0,0.0,0,0,0,0
0,100000000,1000000000000,0.35,1.0,0.0,2,-2.16,-6.89,50.0
0,1000000000,100000000000000,0.35,1.0,0.0,2,-2.16,-6.89,50.0
